--------------------------Environment Versions--------------------------
- Python     : 3.8.0 (default, Dec  9 2021, 17:53:27) 
[GCC 8.4.0]
- PyTorch    : 1.12.0+cu113
- TorchVison : 0.13.0+cu113
- use_gpu    : True
- is_debug   : False [Attention!]
- workers    : 8
- epochs     : 25
- print_freq : 10
- train_file : ava_activespeaker_train_loader_checked.csv
- val_file   : ava_activespeaker_val_loader_checked.csv
------------------------------------------------------------------------
step1. model is loaded ...
there are 28770 lines in ava_activespeaker_train_loader_checked.csv
group 28770 annolines into 1074 minibatches
there are 07803 lines in ava_activespeaker_val_loader_checked.csv
group 7803 annolines into 7803 minibatches
step2. dataset is loaded ...
epoch - 01||25 is starting ...
2022-09-13 14:37:07, [01], lr 0.00010000, iter 0.93%, loss 1.2578, acc 0.6123
2022-09-13 14:37:14, [01], lr 0.00010000, iter 1.86%, loss 1.1424, acc 0.6563
2022-09-13 14:37:30, [01], lr 0.00010000, iter 2.79%, loss 1.0854, acc 0.6804
2022-09-13 14:37:42, [01], lr 0.00010000, iter 3.72%, loss 1.0325, acc 0.7032
2022-09-13 14:37:52, [01], lr 0.00010000, iter 4.66%, loss 1.0301, acc 0.7033
2022-09-13 14:38:03, [01], lr 0.00010000, iter 5.59%, loss 1.0047, acc 0.7121
2022-09-13 14:38:15, [01], lr 0.00010000, iter 6.52%, loss 0.9749, acc 0.7243
2022-09-13 14:38:28, [01], lr 0.00010000, iter 7.45%, loss 0.9738, acc 0.7247
2022-09-13 14:38:50, [01], lr 0.00010000, iter 8.38%, loss 0.9741, acc 0.7237
2022-09-13 14:38:55, [01], lr 0.00010000, iter 9.31%, loss 0.9637, acc 0.7289
2022-09-13 14:39:08, [01], lr 0.00010000, iter 10.24%, loss 0.9584, acc 0.7316
2022-09-13 14:39:17, [01], lr 0.00010000, iter 11.17%, loss 0.9525, acc 0.7339
2022-09-13 14:39:29, [01], lr 0.00010000, iter 12.10%, loss 0.9438, acc 0.7371
2022-09-13 14:39:50, [01], lr 0.00010000, iter 13.04%, loss 0.9348, acc 0.7396
2022-09-13 14:40:00, [01], lr 0.00010000, iter 13.97%, loss 0.9305, acc 0.7411
2022-09-13 14:40:12, [01], lr 0.00010000, iter 14.90%, loss 0.9271, acc 0.7423
2022-09-13 14:40:23, [01], lr 0.00010000, iter 15.83%, loss 0.9293, acc 0.7408
2022-09-13 14:40:31, [01], lr 0.00010000, iter 16.76%, loss 0.9237, acc 0.7432
2022-09-13 14:40:42, [01], lr 0.00010000, iter 17.69%, loss 0.9207, acc 0.7437
2022-09-13 14:40:58, [01], lr 0.00010000, iter 18.62%, loss 0.9180, acc 0.7441
2022-09-13 14:41:06, [01], lr 0.00010000, iter 19.55%, loss 0.9180, acc 0.7441
2022-09-13 14:41:15, [01], lr 0.00010000, iter 20.48%, loss 0.9118, acc 0.7461
2022-09-13 14:41:39, [01], lr 0.00010000, iter 21.42%, loss 0.9077, acc 0.7474
2022-09-13 14:41:45, [01], lr 0.00010000, iter 22.35%, loss 0.9098, acc 0.7459
2022-09-13 14:42:00, [01], lr 0.00010000, iter 23.28%, loss 0.9072, acc 0.7465
2022-09-13 14:42:11, [01], lr 0.00010000, iter 24.21%, loss 0.9019, acc 0.7483
2022-09-13 14:42:27, [01], lr 0.00010000, iter 25.14%, loss 0.8980, acc 0.7495
2022-09-13 14:42:35, [01], lr 0.00010000, iter 26.07%, loss 0.8966, acc 0.7498
2022-09-13 14:42:51, [01], lr 0.00010000, iter 27.00%, loss 0.8936, acc 0.7505
2022-09-13 14:43:02, [01], lr 0.00010000, iter 27.93%, loss 0.8922, acc 0.7502
2022-09-13 14:43:11, [01], lr 0.00010000, iter 28.86%, loss 0.8864, acc 0.7523
2022-09-13 14:43:38, [01], lr 0.00010000, iter 29.80%, loss 0.8843, acc 0.7528
2022-09-13 14:43:50, [01], lr 0.00010000, iter 30.73%, loss 0.8811, acc 0.7537
2022-09-13 14:43:56, [01], lr 0.00010000, iter 31.66%, loss 0.8777, acc 0.7548
2022-09-13 14:44:11, [01], lr 0.00010000, iter 32.59%, loss 0.8762, acc 0.7551
2022-09-13 14:44:26, [01], lr 0.00010000, iter 33.52%, loss 0.8769, acc 0.7549
2022-09-13 14:44:32, [01], lr 0.00010000, iter 34.45%, loss 0.8734, acc 0.7560
2022-09-13 14:44:42, [01], lr 0.00010000, iter 35.38%, loss 0.8724, acc 0.7562
2022-09-13 14:44:55, [01], lr 0.00010000, iter 36.31%, loss 0.8690, acc 0.7572
2022-09-13 14:45:17, [01], lr 0.00010000, iter 37.24%, loss 0.8671, acc 0.7575
2022-09-13 14:45:27, [01], lr 0.00010000, iter 38.18%, loss 0.8621, acc 0.7591
2022-09-13 14:45:38, [01], lr 0.00010000, iter 39.11%, loss 0.8591, acc 0.7601
2022-09-13 14:45:48, [01], lr 0.00010000, iter 40.04%, loss 0.8586, acc 0.7603
2022-09-13 14:45:59, [01], lr 0.00010000, iter 40.97%, loss 0.8574, acc 0.7609
2022-09-13 14:46:11, [01], lr 0.00010000, iter 41.90%, loss 0.8561, acc 0.7611
2022-09-13 14:46:21, [01], lr 0.00010000, iter 42.83%, loss 0.8539, acc 0.7621
2022-09-13 14:46:39, [01], lr 0.00010000, iter 43.76%, loss 0.8498, acc 0.7636
2022-09-13 14:46:45, [01], lr 0.00010000, iter 44.69%, loss 0.8491, acc 0.7638
