--------------------------Environment Versions--------------------------
- Python     : 3.8.0 (default, Dec  9 2021, 17:53:27) 
[GCC 8.4.0]
- PyTorch    : 1.12.0+cu113
- TorchVison : 0.13.0+cu113
- use_gpu    : True
- is_debug   : False [Attention!]
- workers    : 8
- epochs     : 25
- print_freq : 10
- train_file : ava_activespeaker_train_loader_checked.csv
- val_file   : ava_activespeaker_val_loader_checked.csv
------------------------------------------------------------------------
step1. model is loaded ...
there are 28770 lines in ava_activespeaker_train_loader_checked.csv
group 28770 annolines into 1074 minibatches
there are 07803 lines in ava_activespeaker_val_loader_checked.csv
group 7803 annolines into 7803 minibatches
step2. dataset is loaded ...
epoch - 01||25 is starting ...
2022-09-14 02:32:54, [01], lr 0.00010000, iter 81.01%, loss 0.8132, acc 0.7733
2022-09-14 02:33:04, [01], lr 0.00010000, iter 81.94%, loss 0.8133, acc 0.7731
2022-09-14 02:33:21, [01], lr 0.00010000, iter 82.87%, loss 0.8128, acc 0.7732
2022-09-14 02:33:33, [01], lr 0.00010000, iter 83.80%, loss 0.8121, acc 0.7734
2022-09-14 02:33:52, [01], lr 0.00010000, iter 84.73%, loss 0.8116, acc 0.7736
2022-09-14 02:34:02, [01], lr 0.00010000, iter 85.66%, loss 0.8108, acc 0.7740
2022-09-14 02:34:18, [01], lr 0.00010000, iter 86.59%, loss 0.8093, acc 0.7744
2022-09-14 02:34:35, [01], lr 0.00010000, iter 87.52%, loss 0.8082, acc 0.7749
2022-09-14 02:34:51, [01], lr 0.00010000, iter 88.45%, loss 0.8075, acc 0.7748
2022-09-14 02:34:56, [01], lr 0.00010000, iter 89.39%, loss 0.8063, acc 0.7751
2022-09-14 02:35:12, [01], lr 0.00010000, iter 90.32%, loss 0.8053, acc 0.7755
2022-09-14 02:35:28, [01], lr 0.00010000, iter 91.25%, loss 0.8051, acc 0.7754
2022-09-14 02:35:34, [01], lr 0.00010000, iter 92.18%, loss 0.8052, acc 0.7754
2022-09-14 02:35:48, [01], lr 0.00010000, iter 93.11%, loss 0.8046, acc 0.7756
2022-09-14 02:36:02, [01], lr 0.00010000, iter 94.04%, loss 0.8036, acc 0.7759
2022-09-14 02:36:16, [01], lr 0.00010000, iter 94.97%, loss 0.8033, acc 0.7760
2022-09-14 02:36:38, [01], lr 0.00010000, iter 95.90%, loss 0.8026, acc 0.7763
2022-09-14 02:37:00, [01], lr 0.00010000, iter 96.83%, loss 0.8020, acc 0.7765
2022-09-14 02:37:12, [01], lr 0.00010000, iter 97.77%, loss 0.8021, acc 0.7767
2022-09-14 02:37:26, [01], lr 0.00010000, iter 98.70%, loss 0.8014, acc 0.7769
2022-09-14 02:37:32, [01], lr 0.00010000, iter 99.63%, loss 0.8022, acc 0.7765

2022-09-14 02:43:33, iter 24.99%, loss 0.4218, acc 0.7812
2022-09-14 02:47:30, iter 49.98%, loss 0.4100, acc 0.7910
2022-09-14 02:50:36, iter 74.97%, loss 0.4045, acc 0.7952
2022-09-14 02:53:04, iter 99.96%, loss 0.3988, acc 0.7987

---------------- epoch-001 summarys ----------------
train_loss 0.8017, train_acc 0.7767, train_auc 0.8200
 eval_loss 0.3988,  eval_acc 0.7987,  eval_auc 0.8553
train_time 25.3910, eval_time 15.4832
----------------------------------------------------
epoch - 02||25 is starting ...
2022-09-14 02:53:35, [02], lr 0.00009500, iter 0.93%, loss 0.8266, acc 0.7595
2022-09-14 02:53:47, [02], lr 0.00009500, iter 1.86%, loss 0.7940, acc 0.7691
2022-09-14 02:53:55, [02], lr 0.00009500, iter 2.79%, loss 0.7662, acc 0.7830
2022-09-14 02:54:12, [02], lr 0.00009500, iter 3.72%, loss 0.7425, acc 0.7952
2022-09-14 02:54:24, [02], lr 0.00009500, iter 4.66%, loss 0.7507, acc 0.7942
2022-09-14 02:54:34, [02], lr 0.00009500, iter 5.59%, loss 0.7436, acc 0.7981
2022-09-14 02:54:50, [02], lr 0.00009500, iter 6.52%, loss 0.7417, acc 0.7984
2022-09-14 02:55:04, [02], lr 0.00009500, iter 7.45%, loss 0.7438, acc 0.7991
2022-09-14 02:55:17, [02], lr 0.00009500, iter 8.38%, loss 0.7399, acc 0.7995
2022-09-14 02:55:26, [02], lr 0.00009500, iter 9.31%, loss 0.7342, acc 0.8013
2022-09-14 02:55:45, [02], lr 0.00009500, iter 10.24%, loss 0.7321, acc 0.8021
2022-09-14 02:55:54, [02], lr 0.00009500, iter 11.17%, loss 0.7283, acc 0.8031
2022-09-14 02:56:10, [02], lr 0.00009500, iter 12.10%, loss 0.7267, acc 0.8029
2022-09-14 02:56:26, [02], lr 0.00009500, iter 13.04%, loss 0.7232, acc 0.8042
2022-09-14 02:56:36, [02], lr 0.00009500, iter 13.97%, loss 0.7224, acc 0.8038
2022-09-14 02:56:49, [02], lr 0.00009500, iter 14.90%, loss 0.7215, acc 0.8037
2022-09-14 02:57:01, [02], lr 0.00009500, iter 15.83%, loss 0.7205, acc 0.8040
2022-09-14 02:57:13, [02], lr 0.00009500, iter 16.76%, loss 0.7213, acc 0.8029
2022-09-14 02:57:27, [02], lr 0.00009500, iter 17.69%, loss 0.7216, acc 0.8030
2022-09-14 02:57:40, [02], lr 0.00009500, iter 18.62%, loss 0.7211, acc 0.8030
2022-09-14 02:57:58, [02], lr 0.00009500, iter 19.55%, loss 0.7223, acc 0.8021
2022-09-14 02:58:09, [02], lr 0.00009500, iter 20.48%, loss 0.7232, acc 0.8018
2022-09-14 02:58:21, [02], lr 0.00009500, iter 21.42%, loss 0.7211, acc 0.8023
2022-09-14 02:58:31, [02], lr 0.00009500, iter 22.35%, loss 0.7204, acc 0.8026
2022-09-14 02:58:43, [02], lr 0.00009500, iter 23.28%, loss 0.7209, acc 0.8032
2022-09-14 02:58:56, [02], lr 0.00009500, iter 24.21%, loss 0.7182, acc 0.8045
2022-09-14 02:59:08, [02], lr 0.00009500, iter 25.14%, loss 0.7154, acc 0.8056
2022-09-14 02:59:21, [02], lr 0.00009500, iter 26.07%, loss 0.7142, acc 0.8063
2022-09-14 02:59:30, [02], lr 0.00009500, iter 27.00%, loss 0.7138, acc 0.8069
2022-09-14 02:59:51, [02], lr 0.00009500, iter 27.93%, loss 0.7117, acc 0.8076
2022-09-14 03:00:08, [02], lr 0.00009500, iter 28.86%, loss 0.7124, acc 0.8073
2022-09-14 03:00:16, [02], lr 0.00009500, iter 29.80%, loss 0.7129, acc 0.8075
2022-09-14 03:00:26, [02], lr 0.00009500, iter 30.73%, loss 0.7120, acc 0.8081
2022-09-14 03:00:46, [02], lr 0.00009500, iter 31.66%, loss 0.7142, acc 0.8076
2022-09-14 03:01:03, [02], lr 0.00009500, iter 32.59%, loss 0.7131, acc 0.8084
2022-09-14 03:01:16, [02], lr 0.00009500, iter 33.52%, loss 0.7112, acc 0.8089
2022-09-14 03:01:28, [02], lr 0.00009500, iter 34.45%, loss 0.7091, acc 0.8101
2022-09-14 03:01:46, [02], lr 0.00009500, iter 35.38%, loss 0.7055, acc 0.8116
2022-09-14 03:01:55, [02], lr 0.00009500, iter 36.31%, loss 0.7047, acc 0.8117
2022-09-14 03:02:11, [02], lr 0.00009500, iter 37.24%, loss 0.7040, acc 0.8122
2022-09-14 03:02:26, [02], lr 0.00009500, iter 38.18%, loss 0.7032, acc 0.8126
2022-09-14 03:02:41, [02], lr 0.00009500, iter 39.11%, loss 0.7023, acc 0.8128
2022-09-14 03:02:56, [02], lr 0.00009500, iter 40.04%, loss 0.7035, acc 0.8120
2022-09-14 03:03:06, [02], lr 0.00009500, iter 40.97%, loss 0.7034, acc 0.8122
2022-09-14 03:03:22, [02], lr 0.00009500, iter 41.90%, loss 0.7024, acc 0.8124
2022-09-14 03:03:36, [02], lr 0.00009500, iter 42.83%, loss 0.7006, acc 0.8132
2022-09-14 03:03:46, [02], lr 0.00009500, iter 43.76%, loss 0.7004, acc 0.8135
2022-09-14 03:03:59, [02], lr 0.00009500, iter 44.69%, loss 0.6992, acc 0.8140
2022-09-14 03:04:12, [02], lr 0.00009500, iter 45.62%, loss 0.6981, acc 0.8144
2022-09-14 03:04:33, [02], lr 0.00009500, iter 46.55%, loss 0.6991, acc 0.8138
2022-09-14 03:04:44, [02], lr 0.00009500, iter 47.49%, loss 0.6992, acc 0.8137
2022-09-14 03:04:57, [02], lr 0.00009500, iter 48.42%, loss 0.6993, acc 0.8139
2022-09-14 03:05:10, [02], lr 0.00009500, iter 49.35%, loss 0.6995, acc 0.8141
2022-09-14 03:05:21, [02], lr 0.00009500, iter 50.28%, loss 0.7002, acc 0.8139
2022-09-14 03:05:34, [02], lr 0.00009500, iter 51.21%, loss 0.6999, acc 0.8143
2022-09-14 03:05:48, [02], lr 0.00009500, iter 52.14%, loss 0.6997, acc 0.8142
2022-09-14 03:05:56, [02], lr 0.00009500, iter 53.07%, loss 0.6993, acc 0.8143
2022-09-14 03:06:19, [02], lr 0.00009500, iter 54.00%, loss 0.6974, acc 0.8150
2022-09-14 03:06:31, [02], lr 0.00009500, iter 54.93%, loss 0.6956, acc 0.8156
2022-09-14 03:06:45, [02], lr 0.00009500, iter 55.87%, loss 0.6952, acc 0.8159
2022-09-14 03:06:56, [02], lr 0.00009500, iter 56.80%, loss 0.6945, acc 0.8162
2022-09-14 03:07:12, [02], lr 0.00009500, iter 57.73%, loss 0.6936, acc 0.8167
2022-09-14 03:07:19, [02], lr 0.00009500, iter 58.66%, loss 0.6932, acc 0.8168
2022-09-14 03:07:37, [02], lr 0.00009500, iter 59.59%, loss 0.6915, acc 0.8174
2022-09-14 03:07:55, [02], lr 0.00009500, iter 60.52%, loss 0.6913, acc 0.8175
2022-09-14 03:08:05, [02], lr 0.00009500, iter 61.45%, loss 0.6894, acc 0.8181
2022-09-14 03:08:12, [02], lr 0.00009500, iter 62.38%, loss 0.6899, acc 0.8178
2022-09-14 03:08:23, [02], lr 0.00009500, iter 63.31%, loss 0.6884, acc 0.8183
2022-09-14 03:08:38, [02], lr 0.00009500, iter 64.25%, loss 0.6880, acc 0.8185
2022-09-14 03:08:47, [02], lr 0.00009500, iter 65.18%, loss 0.6871, acc 0.8189
2022-09-14 03:08:57, [02], lr 0.00009500, iter 66.11%, loss 0.6871, acc 0.8188
2022-09-14 03:09:14, [02], lr 0.00009500, iter 67.04%, loss 0.6860, acc 0.8195
2022-09-14 03:09:33, [02], lr 0.00009500, iter 67.97%, loss 0.6848, acc 0.8200
2022-09-14 03:09:41, [02], lr 0.00009500, iter 68.90%, loss 0.6843, acc 0.8201
2022-09-14 03:09:58, [02], lr 0.00009500, iter 69.83%, loss 0.6842, acc 0.8204
2022-09-14 03:10:11, [02], lr 0.00009500, iter 70.76%, loss 0.6830, acc 0.8210
2022-09-14 03:10:17, [02], lr 0.00009500, iter 71.69%, loss 0.6818, acc 0.8214
2022-09-14 03:10:28, [02], lr 0.00009500, iter 72.63%, loss 0.6810, acc 0.8217
2022-09-14 03:10:50, [02], lr 0.00009500, iter 73.56%, loss 0.6803, acc 0.8217
2022-09-14 03:11:02, [02], lr 0.00009500, iter 74.49%, loss 0.6799, acc 0.8219
2022-09-14 03:11:11, [02], lr 0.00009500, iter 75.42%, loss 0.6786, acc 0.8223
2022-09-14 03:11:31, [02], lr 0.00009500, iter 76.35%, loss 0.6783, acc 0.8225
2022-09-14 03:11:42, [02], lr 0.00009500, iter 77.28%, loss 0.6786, acc 0.8224
2022-09-14 03:11:59, [02], lr 0.00009500, iter 78.21%, loss 0.6785, acc 0.8224
2022-09-14 03:12:13, [02], lr 0.00009500, iter 79.14%, loss 0.6776, acc 0.8226
2022-09-14 03:12:22, [02], lr 0.00009500, iter 80.07%, loss 0.6772, acc 0.8228
2022-09-14 03:12:44, [02], lr 0.00009500, iter 81.01%, loss 0.6769, acc 0.8230
2022-09-14 03:12:57, [02], lr 0.00009500, iter 81.94%, loss 0.6765, acc 0.8232
2022-09-14 03:13:10, [02], lr 0.00009500, iter 82.87%, loss 0.6758, acc 0.8234
2022-09-14 03:13:22, [02], lr 0.00009500, iter 83.80%, loss 0.6756, acc 0.8235
2022-09-14 03:13:36, [02], lr 0.00009500, iter 84.73%, loss 0.6742, acc 0.8240
2022-09-14 03:13:57, [02], lr 0.00009500, iter 85.66%, loss 0.6734, acc 0.8244
2022-09-14 03:14:03, [02], lr 0.00009500, iter 86.59%, loss 0.6733, acc 0.8246
2022-09-14 03:14:14, [02], lr 0.00009500, iter 87.52%, loss 0.6725, acc 0.8248
2022-09-14 03:14:26, [02], lr 0.00009500, iter 88.45%, loss 0.6723, acc 0.8250
2022-09-14 03:14:39, [02], lr 0.00009500, iter 89.39%, loss 0.6720, acc 0.8251
2022-09-14 03:14:57, [02], lr 0.00009500, iter 90.32%, loss 0.6724, acc 0.8250
2022-09-14 03:15:05, [02], lr 0.00009500, iter 91.25%, loss 0.6717, acc 0.8253
2022-09-14 03:15:18, [02], lr 0.00009500, iter 92.18%, loss 0.6707, acc 0.8257
2022-09-14 03:15:34, [02], lr 0.00009500, iter 93.11%, loss 0.6696, acc 0.8261
2022-09-14 03:15:47, [02], lr 0.00009500, iter 94.04%, loss 0.6683, acc 0.8265
2022-09-14 03:15:58, [02], lr 0.00009500, iter 94.97%, loss 0.6683, acc 0.8266
2022-09-14 03:16:09, [02], lr 0.00009500, iter 95.90%, loss 0.6680, acc 0.8269
2022-09-14 03:16:29, [02], lr 0.00009500, iter 96.83%, loss 0.6673, acc 0.8272
2022-09-14 03:16:41, [02], lr 0.00009500, iter 97.77%, loss 0.6666, acc 0.8273
2022-09-14 03:16:53, [02], lr 0.00009500, iter 98.70%, loss 0.6661, acc 0.8274
2022-09-14 03:16:59, [02], lr 0.00009500, iter 99.63%, loss 0.6656, acc 0.8276

2022-09-14 03:23:04, iter 24.99%, loss 0.3398, acc 0.8435
2022-09-14 03:26:58, iter 49.98%, loss 0.3297, acc 0.8503
2022-09-14 03:30:10, iter 74.97%, loss 0.3268, acc 0.8530
2022-09-14 03:32:45, iter 99.96%, loss 0.3261, acc 0.8539

---------------- epoch-002 summarys ----------------
train_loss 0.6650, train_acc 0.8278, train_auc 0.8845
 eval_loss 0.3261,  eval_acc 0.8539,  eval_auc 0.9108
train_time 24.0383, eval_time 15.6374
----------------------------------------------------
epoch - 03||25 is starting ...
2022-09-14 03:33:10, [03], lr 0.00009025, iter 0.93%, loss 0.6415, acc 0.8430
2022-09-14 03:33:29, [03], lr 0.00009025, iter 1.86%, loss 0.5992, acc 0.8530
2022-09-14 03:33:41, [03], lr 0.00009025, iter 2.79%, loss 0.5804, acc 0.8618
2022-09-14 03:33:57, [03], lr 0.00009025, iter 3.72%, loss 0.5764, acc 0.8620
2022-09-14 03:34:10, [03], lr 0.00009025, iter 4.66%, loss 0.5764, acc 0.8612
2022-09-14 03:34:22, [03], lr 0.00009025, iter 5.59%, loss 0.5742, acc 0.8616
2022-09-14 03:34:35, [03], lr 0.00009025, iter 6.52%, loss 0.5818, acc 0.8594
2022-09-14 03:34:42, [03], lr 0.00009025, iter 7.45%, loss 0.5780, acc 0.8591
2022-09-14 03:34:55, [03], lr 0.00009025, iter 8.38%, loss 0.5754, acc 0.8599
2022-09-14 03:35:11, [03], lr 0.00009025, iter 9.31%, loss 0.5675, acc 0.8628
2022-09-14 03:35:32, [03], lr 0.00009025, iter 10.24%, loss 0.5686, acc 0.8629
2022-09-14 03:35:46, [03], lr 0.00009025, iter 11.17%, loss 0.5688, acc 0.8628
2022-09-14 03:35:54, [03], lr 0.00009025, iter 12.10%, loss 0.5758, acc 0.8610
2022-09-14 03:36:09, [03], lr 0.00009025, iter 13.04%, loss 0.5743, acc 0.8614
2022-09-14 03:36:31, [03], lr 0.00009025, iter 13.97%, loss 0.5713, acc 0.8622
2022-09-14 03:36:44, [03], lr 0.00009025, iter 14.90%, loss 0.5719, acc 0.8622
2022-09-14 03:36:53, [03], lr 0.00009025, iter 15.83%, loss 0.5757, acc 0.8610
2022-09-14 03:37:00, [03], lr 0.00009025, iter 16.76%, loss 0.5785, acc 0.8597
2022-09-14 03:37:12, [03], lr 0.00009025, iter 17.69%, loss 0.5799, acc 0.8595
2022-09-14 03:37:27, [03], lr 0.00009025, iter 18.62%, loss 0.5769, acc 0.8602
2022-09-14 03:37:43, [03], lr 0.00009025, iter 19.55%, loss 0.5757, acc 0.8606
2022-09-14 03:37:57, [03], lr 0.00009025, iter 20.48%, loss 0.5693, acc 0.8628
2022-09-14 03:38:09, [03], lr 0.00009025, iter 21.42%, loss 0.5694, acc 0.8628
2022-09-14 03:38:21, [03], lr 0.00009025, iter 22.35%, loss 0.5686, acc 0.8633
2022-09-14 03:38:38, [03], lr 0.00009025, iter 23.28%, loss 0.5664, acc 0.8640
2022-09-14 03:38:49, [03], lr 0.00009025, iter 24.21%, loss 0.5660, acc 0.8642
2022-09-14 03:39:00, [03], lr 0.00009025, iter 25.14%, loss 0.5671, acc 0.8637
2022-09-14 03:39:07, [03], lr 0.00009025, iter 26.07%, loss 0.5662, acc 0.8643
2022-09-14 03:39:18, [03], lr 0.00009025, iter 27.00%, loss 0.5667, acc 0.8641
2022-09-14 03:39:27, [03], lr 0.00009025, iter 27.93%, loss 0.5665, acc 0.8641
